user,date,anomaly_score,severity,flagged_count,top_feature,explanation
SLT0907,2010-04-06,0.7064665212614407,HIGH,2,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile); after_hours_email_count deviates strongly from user's baseline (4.7σ)
SPA0141,2010-04-20,0.7002306239008537,HIGH,3,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile)
SSR0278,2010-03-26,0.7159362748449023,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.3σ)
TEM0977,2010-05-12,0.7077120794502874,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (5.5σ)
TEM0977,2011-04-06,0.7020394963239518,HIGH,2,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile)
TJG0582,2010-02-08,0.7274290597523154,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-02-09,0.7079171712978164,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-03-02,0.716808260753319,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-03-05,0.7121214714321431,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-03-08,0.7167553747870837,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-03-22,0.7110055000423503,HIGH,2,avg_email_size_kb,avg_email_size_kb is rare for this day (100th percentile); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-04-12,0.7012191723703569,HIGH,2,avg_email_size_kb,avg_email_size_kb is rare for this day (99th percentile); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-04-14,0.7079086515693931,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-04-29,0.7227168226991022,HIGH,3,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); avg_email_size_kb is rare for this day (98th percentile); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-05-12,0.7167984158974547,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-05-27,0.7078763557640196,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-06-23,0.7204063436215429,HIGH,2,avg_email_size_kb,avg_email_size_kb deviates strongly from user's baseline (3.9σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-07-01,0.716768171746207,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-07-22,0.7025097613866933,HIGH,3,unique_recipients_count,unique_recipients_count deviates strongly from user's baseline (3.2σ); avg_email_size_kb is rare for this day (99th percentile); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-07-26,0.7160846623023647,HIGH,2,avg_email_size_kb,avg_email_size_kb is rare for this day (100th percentile); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-08-06,0.7167706047038183,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-08-18,0.7105529236666097,HIGH,2,avg_email_size_kb,avg_email_size_kb deviates strongly from user's baseline (3.1σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-08-19,0.7082820044083974,HIGH,2,avg_email_size_kb,avg_email_size_kb is rare for this day (100th percentile); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-10-06,0.7167984158974547,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-10-12,0.716808260753319,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-10-14,0.7135175364829586,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-10-21,0.7194486973714195,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-11-03,0.7274785467902594,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-11-29,0.7119680802473835,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2010-12-10,0.7111393237805659,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-01-13,0.716768171746207,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-02-02,0.7079086515693931,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-02-16,0.7079086515693931,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-03-07,0.7009727602548168,HIGH,2,unique_recipients_count,unique_recipients_count deviates strongly from user's baseline (3.2σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-04-26,0.7260612182328007,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-04-29,0.7167706047038183,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-05-09,0.7078652934741836,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TJG0582,2011-05-11,0.7079086515693931,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ); neuroticism deviates strongly from user's baseline (5.0σ)
TNM0961,2010-11-03,0.7020067643002073,HIGH,2,email_sent_count,email_sent_count deviates strongly from user's baseline (8.1σ); unique_recipients_count deviates strongly from user's baseline (4.9σ)
TPH0474,2011-02-15,0.705337472660087,HIGH,3,email_sent_count,email_sent_count deviates strongly from user's baseline (4.3σ); unique_recipients_count deviates strongly from user's baseline (4.1σ); after_hours_email_count deviates strongly from user's baseline (7.5σ)
TUC0632,2010-07-02,0.7023559170527086,HIGH,3,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile); after_hours_email_count is rare for this day (98th percentile); avg_email_size_kb deviates strongly from user's baseline (3.2σ)
VLB0647,2010-06-14,0.7002352383833965,HIGH,3,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile); after_hours_email_count is rare for this day (98th percentile); avg_email_size_kb is rare for this day (95th percentile)
VLB0647,2010-10-11,0.7108634162449781,HIGH,2,after_hours_email_count,after_hours_email_count is rare for this day (98th percentile); avg_email_size_kb deviates strongly from user's baseline (3.4σ)
VSA0230,2010-02-25,0.7104837835325034,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.2σ)
VSA0230,2010-04-14,0.727133852055126,HIGH,3,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.2σ)
VSA0230,2010-10-18,0.7263083156183261,HIGH,3,unique_recipients_count,after_hours_email_count deviates strongly from user's baseline (4.3σ)
VSA0230,2010-12-30,0.700727786873374,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (4.3σ)
WDV0573,2010-08-09,0.7096283983568632,HIGH,3,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile); after_hours_email_count is rare for this day (95th percentile); avg_email_size_kb is rare for this day (98th percentile)
WIF0691,2010-04-06,0.7113128445801319,HIGH,3,unique_recipients_count,after_hours_email_count is rare for this day (100th percentile)
WIF0691,2010-11-12,0.7082597716563385,HIGH,3,unique_recipients_count,after_hours_email_count deviates strongly from user's baseline (3.3σ); avg_email_size_kb is rare for this day (95th percentile)
WIF0691,2011-04-13,0.7055906436481768,HIGH,3,unique_recipients_count,external_recipient_ratio is rare for this day (100th percentile); after_hours_email_count is rare for this day (99th percentile)
WIQ0567,2010-10-06,0.7041272961857559,HIGH,1,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (10.1σ)
WKD0013,2010-02-24,0.7237002717483285,HIGH,3,external_recipient_ratio,after_hours_email_count deviates strongly from user's baseline (4.8σ)
WKD0013,2010-09-28,0.7118746761768777,HIGH,2,unique_recipients_count,unique_recipients_count is rare for this day (99th percentile); after_hours_email_count deviates strongly from user's baseline (3.3σ)
WKD0013,2010-11-05,0.7054021668576389,HIGH,2,external_recipient_ratio,after_hours_email_count deviates strongly from user's baseline (6.3σ)
WKD0013,2011-01-25,0.7034430988304605,HIGH,2,unique_recipients_count,unique_recipients_count is rare for this day (99th percentile); after_hours_email_count deviates strongly from user's baseline (3.3σ)
WSR0241,2010-04-07,0.7044631680769818,HIGH,3,after_hours_email_count,after_hours_email_count is rare for this day (97th percentile)
WSR0241,2011-02-02,0.7087819356044915,HIGH,3,unique_recipients_count,after_hours_email_count is rare for this day (97th percentile)
WSR0241,2011-02-04,0.7183954900217686,HIGH,3,external_recipient_ratio,after_hours_email_count deviates strongly from user's baseline (9.3σ)
XBN0229,2010-08-06,0.7051147631656979,HIGH,3,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.5σ)
XBN0229,2010-09-09,0.7047046378411002,HIGH,2,avg_email_size_kb,
ZCF0590,2010-08-10,0.7097971148353979,HIGH,2,after_hours_email_count,after_hours_email_count deviates strongly from user's baseline (3.3σ); avg_email_size_kb is rare for this day (99th percentile)
ZKS0899,2010-05-12,0.7186713313697439,HIGH,3,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile); after_hours_email_count deviates strongly from user's baseline (5.4σ); avg_email_size_kb is rare for this day (96th percentile)
ZKS0899,2010-06-04,0.7079557840884089,HIGH,2,external_recipient_ratio,external_recipient_ratio is rare for this day (100th percentile); after_hours_email_count deviates strongly from user's baseline (5.4σ)
